Date,JPM,BAC,beta_t_est,spread_t
2018-12-26,95.95999908447266,24.11000061035156,3.205657864141831,-0.32644090180832563
2018-12-27,97.04000091552734,24.3700008392334,3.203828249092066,-0.03731082602439528
2018-12-28,96.83000183105467,24.38999938964844,3.196902805113321,-0.14619662228963648
2018-12-31,97.62000274658205,24.63999938964844,3.1934379387753795,-0.07228891393005199
2019-01-02,99.30999755859376,24.959999084472656,3.2067530539254805,0.2741135037821607
2019-01-03,97.11000061035156,24.559999465942383,3.19305711556357,-0.30240542900246226
2019-01-04,100.69000244140624,25.579999923706055,3.193529722881441,0.009260212030611115
2019-01-07,100.76000213623048,25.559999465942383,3.196666735995444,0.06489647042336344
2019-01-08,100.56999969482422,25.510000228881836,3.197413581728397,0.01581154804803475
2019-01-09,100.4000015258789,25.760000228881836,3.1767010973445884,-0.4294772282390795
2019-01-10,100.38999938964844,25.729999542236328,3.169333320166261,-0.15564214641588592
2019-01-11,99.91000366210938,26.030000686645508,3.1349269430704894,-0.7083818677620286
2019-01-14,100.94000244140624,26.3700008392334,3.1187197129447943,-0.32858631095668045
2019-01-15,101.68000030517578,26.549999237060547,3.1154873059744848,-0.0659898264141674
2019-01-16,102.5,28.450000762939453,2.9963983058775496,-2.095316475667019
2019-01-17,102.91999816894533,28.989999771118164,2.924395610981673,-1.3378796882978037
2019-01-18,104.58999633789062,29.299999237060547,2.9122585129855003,-0.23284034384019492
2019-01-22,102.94000244140624,29.09000015258789,2.886350446054528,-0.5224751761123514
2019-01-23,102.68000030517578,28.920000076293945,2.8804662751607686,-0.12060067575210098
2019-01-24,102.73999786376952,29.079999923706055,2.869838031558244,-0.21373125539567184
2019-01-25,103.38999938964844,29.579999923706055,2.849176399678286,-0.40150722893609725
2019-01-28,103.87999725341795,29.6299991607666,2.848077769525168,-0.021769594744341703
2019-01-29,104.16999816894533,29.38999938964844,2.867118925127449,0.38819632439081886
2019-01-30,104.41000366210938,29.06999969482422,2.8977943412352505,0.6372114474158366
2019-01-31,103.5,28.469999313354492,2.926497314945654,0.6168146361450653
2019-02-01,103.87999725341795,28.3799991607666,2.951723731349625,0.5290177821482303
2019-02-04,104.25,28.8799991607666,2.939777592471886,-0.23679289975217443
2019-02-05,103.79000091552734,28.780000686645508,2.93157272773564,-0.1668208814508887
2019-02-06,103.73999786376952,28.729999542236328,2.930146300621797,-0.029143014320183624
2019-02-07,102.37999725341795,28.239999771118164,2.931074068435328,0.019720292685448726
2019-02-08,101.36000061035156,28.290000915527344,2.907782766726466,-0.4817842087762898
2019-02-11,100.87999725341795,28.40999984741211,2.880890456800202,-0.5477421131610214
2019-02-12,102.5999984741211,28.690000534057617,2.888463702568752,0.1512052382700375
2019-02-13,103.08999633789062,28.700000762939453,2.901018431011086,0.25391232686810383
2019-02-14,102.41999816894533,28.38999938964844,2.9107518776880856,0.20304776904481514
2019-02-15,105.5500030517578,29.11000061035156,2.9366669607565075,0.5032100000912578
2019-02-19,105.18000030517578,29.1299991607666,2.93819497522169,0.030477646177672568
2019-02-20,105.69000244140624,29.40999984741211,2.9323904618575085,-0.11432921382257177
2019-02-21,105.47000122070312,29.290000915527344,2.932745277972762,0.007167827365961443
